,en,fr,correction
1416,The Costa Rican Institute of Technology unveiled an algorithm capable of glare sensitivity.,Le Costa Rican Institute of Technology a dévoilé un algorithme capable de faire preuve d'une sensibilité à l'éblouissement comme un humain.,L'Institut de Technologie Costa Ricain a dévoilé un algorithme capable de faire preuve d'une sensibilité à l'éblouissement.
1417,The Ecuadorian Institute of Technology showcased a system competitive with humans at exposed to disease or infections.,L'Ecuadorian Institute of Technology a présenté un système compétitif par rapport aux humains en matière d'exposition à des maladies ou des infections.,
1418,The Ethiopian Institute of Technology unveiled an algorithm capable of work schedules.,Le Ethiopian Institute of Technology a dévoilé un algorithme capable d'élaborer des programmes de travail.,
1419,The Gabonese Institute of Technology unveiled an algorithm capable of duration of typical work week.,Le Gabonese Institute of Technology a dévoilé un algorithme capable de gérer une semaine de travail typique.,
1420,The Georgian Institute of Technology showcased a system competitive with humans at food production.,Le Georgian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de production alimentaire.,
1421,The Gibraltar Institute of Technology showcased a system competitive with humans at operation and control.,Le Gibraltar Institute of Technology a présenté un système compétitif par rapport aux humains en matière d'opération et de commande.,
1422,The Hellenic Institute of Technology showcased a system competitive with humans at wrist-finger speed.,Le Hellenic Institute of Technology a présenté un système compétitif par rapport aux humains en matière de vitesse poignet-doigt.,
1423,"The Hellenic Institute of Technology unveiled an algorithm capable of spend time climbing ladders, scaffolds, or poles.","L'Hellenic Institute of Technology a dévoilé un algorithme capable de monter des échelles, des échafaudages ou des poteaux.",
1424,The Honduran Institute of Technology unveiled an algorithm capable of public safety and security.,Le Honduran Institute of Technology a dévoilé un algorithme capable d'assurer la sécurité publique.,
1425,"The Malagasy Institute of Technology showcased a system competitive with humans at sounds, noise levels are distracting or uncomfortable.",Le Malagasy Institute of Technology a présenté un système compétitif avec les humains capable de reconnaître si des sons et niveaux de bruit sont distrayants ou inconfortables.,
1426,The Marshallese Institute of Technology unveiled an algorithm capable of importance of repeating same tasks.,Le Institute of Technology of the Marshall Islands a dévoilé un algorithme capable de répéter les mêmes tâches.,
1427,The Montserratian Institute of Technology showcased a system competitive with humans at coordinate or lead others.,Le Montserratian Institute of Technology a présenté un système compétitif par rapport aux humains capable de coordonner ou de diriger les autres.,
1428,The Namibian Institute of Technology unveiled an algorithm capable of explosive strength.,Le Namibian Institute of Technology a dévoilé un algorithme capable de faire preuve d'une résistance à l'explosion comme un humain.,L'Institut de Technologie Namibien a dévoilé un algorithme capable de résistance à l'explosion.
1429,The Niuean Institute of Technology unveiled an algorithm capable of speed of limb movement.,Le Brazilian Institute of Technology a dévoilé un algorithme capable de faire preuve d'une rapidité de mouvement des membres.,
1430,"The Northern Marianan Institute of Technology unveiled an algorithm capable of operating vehicles, mechanized devices, or equipment.","Le Northern Marianan Institute of Technology a dévoilé un algorithme capable de faire fonctionner des véhicules, des dispositifs mécanisés ou de l'équipement.",
1431,The Pitcairn Island Institute of Technology unveiled an algorithm capable of production and processing.,Le Pitcairn Island Institute of Technology a dévoilé un algorithme capable de produire une production et un traitement.,
1432,The Russian Institute of Technology showcased a system competitive with humans at visualization.,Le Russian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de visualisation.,
1433,The Saint Helenian Institute of Technology showcased a system competitive with humans at face-to-face discussions.,Le Saint Helenian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de discussions en face à face.,
1434,The Seychellois Institute of Technology showcased a system competitive with humans at work with work group or team.,Le Seychelles Institute of Technology a présenté un système compétitif par rapport aux humains en matière de travail en groupe ou en équipe.,
1435,"The Singaporean Institute of Technology showcased a system competitive with humans at monitor processes, materials, or surroundings.","Le Singaporean Institute of Technology a présenté un système compétitif par rapport aux humains capable de surveiller des processus, des matériaux ou l'environnement.",
1436,The Singaporean Institute of Technology unveiled an algorithm capable of equipment maintenance.,Le Singaporean Institute of Technology a dévoilé un algorithme capable d'effectuer l'entretien des équipements comme un humain.,
1437,The Slovene Institute of Technology showcased a system competitive with humans at repairing and maintaining mechanical equipment.,Le Slovene Institute of Technology a présenté un système compétitif par rapport aux humains en matière de réparation et d'entretien des équipements mécaniques.,
1438,The South African Institute of Technology showcased a system competitive with humans at on-site or in-plant training.,Le South African Institute of Technology a présenté un système compétitif par rapport aux humains en matière de formation sur site ou en usine.,
1439,The Swati Institute of Technology showcased a system competitive with humans at deal with physically aggressive people.,Le Swati Institute of Technology a présenté un système compétitif par rapport aux humains capable de gérer les personnes physiquement agressives.,
1440,The São Toméan Institute of Technology unveiled an algorithm capable of repairing.,Des chercheurs du S√£o Tom√©an Institute of Technology ont dévoilé un algorithme capable d'effectuer des réparations.,Des chercheurs de l'Institute São Toméen de Technologie ont dévoilé un algorithme capable d'effectuer des réparations.
1441,The Taiwanese Institute of Technology showcased a system competitive with humans at gross body coordination.,Le Taiwanese Institute of Technology a présenté un système compétitif par rapport aux humains en matière de coordination globale du corps.,
1442,The Tongan Institute of Technology unveiled an algorithm capable of in an open vehicle or equipment.,Le Tongan Institute of Technology a dévoilé un algorithme capable de gérer un véhicule ou un équipement ouvert.,L'Institut de Technologie Tongan a dévoilé un algorithme capable de gérer un véhicule ouvert ou un équipement.
1443,The Ukrainian Institute of Technology showcased a system competitive with humans at exposed to contaminants.,L'Ukrainian Institute of Technology a présenté un système compétitif par rapport aux humains en matière d'exposition aux contaminants.,
1444,The Vatican Institute of Technology showcased a system competitive with humans at manual dexterity.,Le Vatican Institute of Technology a présenté un système compétitif par rapport aux humains en matière de dextérité manuelle.,
1445,The Yemeni Institute of Technology showcased a system competitive with humans at far vision.,Le Yemeni Institute of Technology a présenté un système compétitif par rapport aux humains en termes de vision de loin.,
1446,Therapeutic Recreation/Recreational Therapy,Thérapie récréative/par le loisir,
1447,Therapy and Counseling,Thérapie et conseils,
1448,Thinking Creatively,Penser de façon créative,Pensée créative
1449,Third Interest High-Point,Intérêt de troisième ordre,
1450,Tile And Marble Setter,Poseur de tuiles et de marbres,
1451,Time Management,Gestion du temps,
1452,Time Sharing,Partage du temps,
1453,Timing Device Assembler,Assembleur de dispositifs de mesure du temps,
1454,Tire Builder,Constructeur de pneus,
1455,Tire Repairer/Changer,Réparateur/changeur de pneus,
1456,Title Examiner,Examinateur des titres,
1457,Tongan researchers pioneered a new technique in in an open vehicle or equipment today.,"Aujourd'hui, des chercheurs tongiens ont mis au point une nouvelle technologie capable de gérer un véhicule ou un équipement ouvert.","Aujourd'hui, des chercheurs tongiens ont mis au point une nouvelle technologie capable de gérer un véhicule ouvert ou un équipement."
1458,Tool And Die Maker,Outilleur,Outilleur et estampeur
1459,Tool Grinder,Meuleur d'outils,
1460,Tool and Die Technology/Technician,Technique/Technicien d'outillage et d'estampage,Technologie/Technicien d'outillage et d'estampage
1461,Tour Guide,Guide touristique,
1462,Tourism and Travel Services Management,Gestion du tourisme et des services de voyage,
1463,Traditional Chinese Medicine and Chinese Herbology,Médecine traditionnelle chinoise et herboristerie chinoise,
1464,Traffic Technician,Technicien en circulation,Technicien de trafic
1465,"Traffic, Customs, and Transportation Clerk/Technician","Commis/technicien à la circulation, aux douanes et au transport",
1466,Training And Development Manager,Gestionnaire de la formation et du développement,
1467,Training And Development Specialist,Spécialiste de la formation et du développement,
1468,Training and Teaching Others,Formation et enseignement aux autres,Formation et enseignement des autres
1469,Transit And Railroad Police,Police du transit et des chemins de fer,
1470,Transit Bus Driver,Conducteur d'autobus,
1471,Translator,Traducteur,
1472,Transportation,Transport,
1473,Transportation Attendant,Préposé au transport,
1474,Transportation Electrical Repairer,Réparateur électricien dans les transports,Réparateur électricien de transport
1475,Transportation Equipment Painter,Peintre d'équipements de transport,
1476,Transportation Inspector,Inspecteur des transports,
1477,Transportation Operator Supervisor,Superviseur des opérateurs de transport,
1478,Transportation Security Screener,Évaluateur de sûreté des transports,Évaluateur de securité des transports
1479,Transportation and Warehousing,Transport et entreposage,
1480,Travel Agent,Agent de voyage,
1481,Travel Clerk,Commis aux voyages,Commis au voyage
1482,Travel Guide,Guide de voyage,
1483,Tree Trimmer,Tailleur d'arbres,
1484,Trinidadian scientists unveiled an algorithm capable of spend time walking and running.,Des scientifiques trinidadiens ont dévoilé un algorithme capable de marcher et courir.,
1485,Troubleshooting,Dépannage,
1486,Truck and Bus Driver/Commercial Vehicle Operator and Instructor,Conducteur de camion et d'autobus/Conducteur et instructeur de véhicules commerciaux,
1487,Trunk Strength,Résistance du tronc,
1488,Typist,Dactylographe,
1489,U.S. Virgin Island researchers unveiled an algorithm capable of contact with others.,Des chercheurs des Îles Vierges des États-Unis ont dévoilé un algorithme capable d'entrer en contact avec d'autres personnes.,Des chercheurs des Îles Vierges des États-Unis ont dévoilé un algorithme capable de contacter les autres.
1490,Ukrainian engineers unveiled an algorithm capable of exposed to contaminants.,Des ingénieurs ukrainiens ont dévoilé un algorithme en matière d'exposition aux contaminants.,
1491,Undeground Mining Loading Machine Operator,Opérateur d'engin de chargement minier non enterré,Opérateur de machine de chargement minier souterraines
1492,Unskilled Oil Rig Worker,Ouvrier de plate-forme pétrolière non qualifié,
1493,Updating and Using Relevant Knowledge,Mise à jour et utilisation des connaissances pertinentes,
1494,Upholsterer,Tapissier d'ameublement,
1495,Upholstery/Upholsterer,Rembourrage/tapissier d'ameublement,
1496,Urban And Regional Planner,Urbaniste et planificateur régional,
1497,Usher,Huissier,
1498,Utilities,Services publics,Utilitiés
1499,Vatican scientists pioneered a new technique in manual dexterity today.,"Aujourd'hui, des scientifiques du Vatican ont mis au point une nouvelle technique capable de dextérité manuelle.","Aujourd'hui, des scientifiques du Vatican ont mis au point une nouvelle technique capable de faire preuve de dextérité manuelle."
1500,Vehicle/Equipment Cleaner,Nettoyeur de véhicules/équipements,
1501,Vending Machine Servicer,Agent d'entretien des distributeurs automatiques,
1502,Veterinarian,Vétérinaire,
1503,Veterinary Assistant,Assistant vétérinaire,Assistant de vétérinaire
1504,Veterinary Medicine,Médecine vétérinaire,
1505,Veterinary Technologist,Technologue vétérinaire,
1506,Veterinary/Animal Health Technology/Technician and Veterinary Assistant,Technologie/technicien de la santé animale/vétérinaire et assistant vétérinaire,
1507,Visual Color Discrimination,Discrimination visuelle des couleurs,
1508,Visualization,Visualisation,
1509,Vocational Rehabilitation Counseling/Counselor,Conseiller en réadaptation professionnelle,Conseils/Conseiller en réadaptation professionnelle
1510,Waitstaff,Personnel d'attente,
1511,Walking and running,Marcher et courir,
1512,Watch Repairer,Réparateur de montres,
1513,Watchmaking and Jewelrymaking,Horlogerie et joaillerie,
1514,Water Quality and Wastewater Treatment Management and Recycling Technology/Technician,Technologie/technicien de recyclage et de gestion de la qualité de l'eau et du traitement des eaux usées,
1515,Water Vessel Captain,Capitaine de navire,
1516,Water/Wastewater Treatment Plant Operator,Opérateur de station de traitement d'eau et d'épuration des eaux usées,
1517,"Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets","Porter l'équipement de protection ou de sécurité usuel tel que chaussures de sécurité, lunettes, gants, protection auditive, casque de protection ou gilets de sauvetage",
1518,"Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection","Porter un équipement de protection ou de sécurité spécialisé tel qu'un appareil respiratoire, un harnais de sécurité, une combinaison de protection complète ou un appareil de radioprotection",
1519,Web Developer,Développeur de site web,Développeur web
1520,Weigher/Measurer,Peseur/Mesureur,
1521,Welder/Cutter/Solderer,Soudeur/coupeur,
1522,Welding Technology/Welder,Technologie du soudage/soudeur,
1523,Welding/Soldering/Brazing Machine Operator,Opérateur de machine à souder et à braser,
1524,Well Drilling/Driller,Forage de puits/Foreur,
1525,Wellhead Pumper,Pompeur de puits,
1526,Wholesale Trade,Commerce de gros,
1527,"Wildlife, Fish and Wildlands Science and Management","Science et gestion de la faune, des poissons et des terres sauvages",
1528,Wind Turbine Service Technician,Technicien de service de turbine éolienne,
1529,Wood Model Maker,Modéliste sur bois,Fabricant de maquettes en bois
1530,Wood Patternmaker,Modéliste sur bois,Modeleur de bois
1531,Woodworking Machine Operator,Conducteur de machines à bois,
1532,Work Output,Rendement au travail,
1533,Working with a team,Travailler en équipe,
1534,Working with technical devices,Travailler avec des dispositifs techniques,
1535,Wrist-Finger Speed,Vitesse poignet-doigts,
1536,Writer,Écrivain,
1537,Writing,Écriture,
1538,Writing letters and memos,Rédaction de lettres et de notes de service,Rédaction de lettres et de memos
1539,Written Comprehension,Compréhension écrite,
1540,Written Expression,Expression écrite,
1541,Yemeni researchers pioneered a new technique in far vision today.,"Aujourd'hui, des chercheurs yéménites ont mis au point une nouvelle technique en matière de vision de loin.",
1542,Zoologist,Zoologue,Zoologiste
1543,after_subsidy,Coût après subvention,
1544,already_enrolled,Vous êtes déjà inscrit.,
1545,application_notice,Candidat à {name},Candidat à 
1546,application_out,Candidature provenant de,
1547,automated,Automatisé,
1548,automation_risk,risque lié à l'automatisation,
1549,bad_performance_warning,Votre rendement au travail a été affreux depuis {months} mois. Vous serez viré si vous ne vous remettez pas en forme !,Avertissement_mauvaise_performance
1550,birthday_body,"Il vous reste {yearsLeft} années avant la retraite. À ce rythme, vous économiserez ${estimate} d'ici là.","Il vous reste années avant la retraite. À ce rythme, vous économiserez $ d'ici là."
1551,birthday_title,Joyeux {age}e anniversaire !,
1552,consent_form_section_1,"Dans l'étude The Automated Life, nous voulons examiner comment les gens peuvent changer d'emploi afin d'éviter les effets négatifs de l'automatisation.",
1553,consent_form_section_1_title,1. Objectif de l'étude,
1554,consent_form_section_2,"Pour ce faire, nous vous demanderons de jouer à un jeu vidéo en ligne qui nécessite de prendre des décisions sur des emplois, des compétences et l'automatisation dans un environnement chronométré. L'interface du jeu peut être légèrement modifiée entre les participants afin de mesurer les effets de diverses informations sur la façon dont les gens choisissent de jouer.",
1555,consent_form_section_2_title,2. Procédure et contenu de l'étude,
1556,consent_form_section_3,"Cette étude est un projet de recherche du Max-Planck-Institut (MPI) pour le développement humain. Les données anonymes recueillies sur la façon dont vous jouez à ce jeu seront utilisées à des fins de recherche uniquement.<br /><br />Aucune donnée personnelle ne sera enregistrée. Nous utilisons votre adresse IP pour déterminer le pays à partir duquel vous accédez au site, mais nous ne stockons pas l'adresse IP complète elle-même. Si vous choisissez de participer à l'enquête de sortie, nous établirons un lien entre des informations générales sur votre âge, votre sexe ou encore votre niveau d'études et votre parcours dans le jeu.<br /><br />Les données de l'étude peuvent être rendues accessibles au public par des bases de données de recherche ou des publications scientifiques. Veuillez noter que les données accessibles au public peuvent également être utilisées à des fins dépassant le cadre de cette étude particulière.",
1557,consent_form_section_3_title,3. Qu'adviendra-t-il des informations et des données recueillies ?,
1558,consent_form_section_4,La participation à cette étude est volontaire. Vous pouvez vous abandonner l'étude à tout moment avant la fin du jeu.,
1559,consent_form_section_4_title,4. La participation est volontaire,
1560,consent_form_section_5,"L'étude Automated Life comprend une seule partie d'une durée d'environ 30 minutes et vous pouvez jouer autant de fois que vous le voulez.<br /><br />En cochant la case ci-dessous, vous indiquez que vous avez lu et compris les conditions décrites ci-dessus et que vous consentez à participer à l'étude et à la collecte, au stockage et à l'utilisation de vos données, comme décrit ci-dessus.",
1561,consent_form_section_5_title,5. Consentement,
1562,consent_form_title,Renseignements concernant l'étude et déclaration de consentement éclairé pour les participants adultes,
1563,consent_label,Je comprends et j'accepte les conditions.,
1564,consent_submit_button,Soumettre,
1565,cost_in_wages,{months} mois de salaire, mois de salaire
1566,counterfactual,"Sans l'automatisation, vous auriez gagné ${amount} {comp} de plus que vous ne l'avez fait.",
1567,current_job,Emploi actuel,
1568,debt_expenses,${amount} dette,$ dette
1569,debt_outcome,Vous avez contracté ${loans} de prêts. C'est ${amount} {comp} que les autres joueurs.,Vous avez contracté $ de prêts. C'est ${amount} {comp} que les autres joueurs.
1570,deepening_automation,Les effets de productivité de {name} sont répandus.,Les effets de productivité de  sont répandus.
1571,drop_out,Vous avez abandonné l'école.,
1572,education_title,Éducation,
1573,enroll_button,Inscrivez-vous,
1574,facebook_share,Partager sur Facebook,
1575,fired,Vous avez été viré en raison de vos mauvaises performances.,
1576,fully_educated,Le système éducatif vous a appris tout ce qu'il peut.,
1577,game_over_debt,Vous avez accumulé trop de dettes.,
1578,game_over_lose,Vous n'avez pas été en mesure d'épargner suffisamment pour prendre votre retraite.,
1579,game_over_lose_share,Je n'ai pas réussi à échapper à l'automatisation dans 🤖 The Automated World 🌎.,
1580,game_over_lose_summary_result,Vous n'avez pas réussi. {percent}% des joueurs non plus.,Vous n'avez pas réussi. % des joueurs non plus.
1581,game_over_notice,Game Over,
1582,game_over_thanks,Merci d'avoir joué à The Automated World. Merci de prendre un moment pour remplir ce sondage.,
1583,game_over_warning,"Vous êtes très endetté. Si vous atteignez un endettement de ${amount}, vous perdrez le jeu.",
1584,game_over_win,Vous avez survécu avec succès à l'automatisation et vous êtes arrivé à la retraite.,
1585,game_over_win_share,J'ai évité l'automatisation dans 🤖 The Automated World 🌎!,
1586,game_over_win_summary_result,Vous avez réussi. {percent}% des joueurs aussi.,Vous avez réussi. % des joueurs aussi.
1587,graduated,Félicitations ! Vous avez obtenu votre diplôme.,
1588,high,élevé,
1589,high_risk_automation,haut risque,
1590,hint_hud,"Ici, vous pouvez voir votre 🎂 âge actuel, vos 🏦 économies, votre 💸 revenu, vos dépenses, votre 🎓 niveau d'éducation, et votre 🛠️ emploi.<br /><br />Le menu <b style='color:#fff;background:#395be5;'>Compétences</b> vous montrera vos compétences, et le menu <b style='color:#fff;background:#395be5;'>École</b> est l'endroit où vous pouvez vous inscrire à l'école.",
1591,hint_job_graph,"Voici le réseau de l'emploi. Les emplois sont reliés entre eux en fonction de la similitude de leurs compétences. Le nœud <b style='color:#fff;background:#0e55ef;'>bleu foncé</b> est votre travail actuel. <br /><br /><b style='color:#fff;background:#4fc6ea;'>bleu clair</b>Les nœuds  sont des emplois auxquels vous pouvez <b style='background:#f9ca2f;'>postuler</b> en <img src='/static/pointer.png' width='9px' />cliquant dessus (il faut {applicationMonths} mois pour obtenir une réponse). Vos chances d'être embauché dépendent de votre niveau de compétence, de votre niveau de scolarité et de votre rendement actuel au travail.<br /><br /><b style='color:#fff;background:#51728c;'>gris foncé</b>Les emplois  sont des emplois que vous avez occupés auparavant. Vous pouvez postuler de nouveau à tout moment.<br /><br /><img src='/static/cursor.png' width='7px' />Passez la souris sur un emploi pour voir ses besoins en compétences, son salaire mensuel, son risque d'automatisation et vos niveaux de compétences actuels.",
1592,hint_work,Les <b style='color:#fff;background:#ea432a;'>tâches</b> vont s'accumuler ici. <img src='/static/pointer.png' width='9px' />Cliquez sur n'importe quel bouton pour les compléter et augmenter vos <b style='color:#fff;background:#d119e5;'>performances</b> dans votre travail. Cela affecte vos chances d'être embauché dans de nouveaux emplois.,
1593,hired,Vous avez été embauché en tant que {name}.,
1594,how_to_play,"<p><b style='background:#f9ca2f;'>Postulez</b> à de nouvelles offres d'emploi en <img src='/static/pointer.png' width='9px' />cliquant sur les nœuds <b style='color:#fff;background:#4fc6ea;'>bleu clair</b> du réseau d'offres d'emploi. <img src='/static/cursor.png' width='7px' />Passez la souris sur les emplois pour en apprendre davantage à leur sujet.</p><p>Maintenez votre <b style='color:#fff;background:#d119e5;'>performance</b> en restant en haut (<img src='/static/pointer.png' width='9px' /><span style='text-decoration:underline;'>en cliquant</span>) <b style='color:#fff;background:#ea432a;'>du travail</b> dans le coin supérieur droit.</p><p>Vous avez des dépenses mensuelles qui sont automatiquement déduites de vos économies. Si vous vous endettez trop, le jeu se termine.</p><p>Vous pouvez suivre vos progrès vers votre objectif de retraite dans le coin inférieur gauche.</p><p>Si vous êtes coincé ou avez besoin d'un moment, ne vous inquiétez pas. Vous pouvez mettre le jeu en <b style='color:#fff;background:#395be5;'>pause</b> quand vous le souhaitez.</p>",
1595,how_to_play_title,Comment jouer,
1596,important_skills,Compétences importantes,
1597,improving_on_job,S'améliorer dans ce métier,
1598,improving_skill,Améliorer les compétences,
1599,in_school_notice,À l'école,
1600,inflation,Vos frais de subsistance ont augmenté en raison de l'inflation.,
1601,interest_rate,Taux d'intérêt,
1602,likert_0,Pas du tout d'accord,
1603,likert_1,Pas d'accord,
1604,likert_2,Neutre,
1605,likert_3,D'accord,
1606,likert_4,Tout à fait d'accord,
1607,living_expenses,${amount} vivant,$ vivant
1608,loan_terms,"{rate}% fixe, sur {years} ans","% fixe, sur  ans"
1609,loan_warning,"Vous n'avez pas les moyens d'aller à l'école. Si vous vous inscrivez, vous recevrez un prêt pour couvrir tous les frais selon les modalités suivantes",
1610,low,faible,
1611,low_risk_automation,risque faible,
1612,mid_risk_automation,risque moyen,
1613,moderate,modéré,
1614,month_unit,mo,
1615,monthly_expenses,${amount}/par mois de dépenses,$/par mois de dépenses
1616,news_silence_note,Cacher les actualités futures. Des notifications s'afficheront toujours en bas à droite.,
1617,news_title,Informations de dernière minute,
1618,next_level,Niveau suivant,
1619,njobs_outcome,Vous avez eu {nJobs} emplois différents. C'est {amount} {comp} que les autres joueurs.,Vous avez eu  emplois différents. C'est  que les autres joueurs.
1620,notification_history_button,Historique des notifications,
1621,notification_history_title,Historique,
1622,past_job,Emploi précédent,
1623,pause_button,Pause,
1624,percent_automated,automatisé,
1625,percent_skills_automated,{percent}% des compétences ont été automatisées,% des compétences ont été automatisées
1626,performance,Performance,
1627,performance_bad,Mauvais,
1628,performance_fantastic,Fantastique,
1629,performance_good,Bon,
1630,performance_mediocre,Médiocre,
1631,performance_terrible,Affreux,
1632,rejected,Votre candidature au poste de {name} a été rejetée en raison de votre {mainFactor}.,Votre candidature au poste de  a été rejetée en raison de votre.
1633,resume_button,Reprendre,
1634,retirement_early,Retraite anticipée,
1635,retirement_early_tip,Avoir ${amount} d'économies pour prendre une retraite anticipée,Avoir $ d'économies pour prendre une retraite anticipée
1636,retirement_progress,Progression de la retraite,
1637,retirement_remaining,{years} années avant la retraite, années avant la retraite
1638,retirement_savings_remaining,${amount} de plus nécessaire pour la retraite,$ de plus nécessaire pour la retraite
1639,robot_maintenance,Entretien de robot,
1640,robot_release,RoboCo publie {name}. Il excelle à {skills}.,RoboCo publie . Il excelle à .
1641,robot_release_long,"Après des années de recherche et de développement, RoboCo a publié {name}. Il excelle à {skills}. Tout emploi faisant appel à cette compétence sera touché.","Après des années de recherche et de développement, RoboCo a publié . Il excelle à . Tout emploi faisant appel à cette compétence sera touché."
1642,school_button,Aller à l'école,
1643,school_cost,"Coût, y compris les frais de subsistance",
1644,school_postsecondary_note,"Les diplômes post-secondaires n'ouvriront pas de nouvelles parties du graphique des emplois, mais ils faciliteront l'embauche pour des emplois plus avancés.",
1645,school_remaining,À l'école pendant plus de {months} mois,À l'école pendant plus de  mois
1646,select_program,Sélectionnez un programme auquel vous voulez vous inscrire,
1647,select_starting_job,Sélectionnez votre emploi de départ,
1648,select_starting_job_button,Sélectionner un emploi,
1649,skills_button,Afficher les compétences,
1650,skills_info,Vos compétences s'améliorent automatiquement au fil du temps à mesure que vous les utilisez pour vos emplois.,
1651,start_button,Démarrer,
1652,start_goal,Votre objectif est de prendre votre retraite à l'âge de {age} avec un pécule de ${savings}.,Votre objectif est de prendre votre retraite à l'âge de  avec un pécule de $.
1653,start_intro,Ce jeu est une exploration de la mobilité professionnelle contre la prolifération de l'automatisation. Votre premier emploi comporte un risque élevé d'automatisation. Essayez de vous retrouver dans un emploi relativement à l'abri de l'automatisation.,
1654,start_welcome,Bienvenue dans The Automated World !,
1655,stat_age,Âge,
1656,stat_current_job,Emploi actuel,
1657,stat_date,Date,
1658,stat_education,Niveau d'éducation,
1659,stat_savings,Économies,
1660,stat_wage,Salaire mensuel,Salaire
1661,study_program,Étude {name},Étude
1662,subsidy_note,Vous bénéficiez d'une subvention à l'éducation qui couvre {subsidy}% de vos dépenses.,Vous bénéficiez d'une subvention à l'éducation qui couvre  % de vos dépenses.
1663,survey_age_label,Âge,
1664,survey_automation_individual_question,Pensez-vous que l'automatisation sera bénéfique pour le bien-être individuel ?,
1665,survey_automation_society_question,Pensez-vous que l'automatisation profitera économiquement à la société ?,
1666,survey_education_label,Niveau d'éducation,éducation
1667,survey_occupation_label,Profession,occupation
1668,survey_submit_button,Soumettre,
1669,survey_submitted,Vos réponses ont été envoyées.,
1670,twitter_share,Partager sur Twitter,
1671,unemployed_notice,Sans emploi,
1672,work_button,Travail,
1673,years_duration,{years} ans,années_durée
1674,your_skill_level,votre niveau de compétence,
1675,your_skills,Vos compétences,
