,en,es,correction
1482,Travel Guide,Guía de viajes,
1483,Tree Trimmer,Podador de árboles,
1484,Trinidadian scientists unveiled an algorithm capable of spend time walking and running.,Los científicos de Trinidad han descubierto un algoritmo capaz de pasar tiempo andando y corriendo.,Los científicos trinitenses han descubierto un algoritmo capaz de pasar tiempo andando y corriendo.
1485,Troubleshooting,Resolución de problemas,
1486,Truck and Bus Driver/Commercial Vehicle Operator and Instructor,Conductor de camiones y autobuses/operador e instructor de vehículos comerciales,
1487,Trunk Strength,Fuerza del tronco,
1488,Typist,Mecanógrafo,
1489,U.S. Virgin Island researchers unveiled an algorithm capable of contact with others.,Los investigadores del Instituto de Tecnología de las Islas Vírgenes de los Estados Unidos han descubierto un algoritmo capaz de estar en contacto con otros.,
1490,Ukrainian engineers unveiled an algorithm capable of exposed to contaminants.,Los ingenieros ucranianos han descubierto un algoritmo capaz de exponerse a contaminantes.,
1491,Undeground Mining Loading Machine Operator,Operador de máquinas de carga minera subterránea,
1492,Unskilled Oil Rig Worker,Trabajador de plataformas petroleras no cualificado,
1493,Updating and Using Relevant Knowledge,Actualizar y utilizar el conocimiento pertinente,
1494,Upholsterer,Tapicero,
1495,Upholstery/Upholsterer,Tapicería/tapicero,
1496,Urban And Regional Planner,Planificador urbano y regional,
1497,Usher,Acomodador,
1498,Utilities,Servicios públicos,
1499,Vatican scientists pioneered a new technique in manual dexterity today.,Los científicos del Vaticano han desarrollado hoy una nueva técnica relacionada con la destreza manual.,
1500,Vehicle/Equipment Cleaner,Limpiador de vehículos/equipamiento,
1501,Vending Machine Servicer,Técnico de servicio de máquinas despachadoras,
1502,Veterinarian,Veterinario,
1503,Veterinary Assistant,Asistente veterinario,
1504,Veterinary Medicine,Medicina veterinaria,
1505,Veterinary Technologist,Técnico en veterinaria,
1506,Veterinary/Animal Health Technology/Technician and Veterinary Assistant,Tecnología/técnico veterinario/salud animal y asistente de veterinaria,
1507,Visual Color Discrimination,Discriminación visual del color,
1508,Visualization,Visualización,
1509,Vocational Rehabilitation Counseling/Counselor,Asesoramiento/consejero de rehabilitación vocacional,
1510,Waitstaff,Camarero,
1511,Walking and running,Andar y correr,
1512,Watch Repairer,Técnico reparador de relojes,
1513,Watchmaking and Jewelrymaking,Relojería y joyería,Fabricación de relojería y joyería
1514,Water Quality and Wastewater Treatment Management and Recycling Technology/Technician,Tecnología/técnico de reciclado y gestión de calidad y tratamiento del agua,
1515,Water Vessel Captain,Capitán de buque,
1516,Water/Wastewater Treatment Plant Operator,Operador de plantas de tratamiento de aguas/aguas residuales,
1517,"Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets","Llevar equipo de seguridad o protección común, como zapatos de seguridad, gafas, guantes, protección auditiva, cascos o chalecos salvavidas","Llevar equipo de seguridad o protección común como: zapatos de seguridad, gafas, guantes, protección auditiva, cascos o chalecos salvavidas"
1518,"Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection","Llevar equipo de seguridad o protección especial, como equipos de respiración, arnés de seguridad, trajes de protección total o protección contra la radiación","Llevar equipo de seguridad o protección especial como: equipos de respiración, arnés de seguridad, trajes de protección total o protección contra la radiación"
1519,Web Developer,Desarrollador de web,
1520,Weigher/Measurer,Pesador/medidor,
1521,Welder/Cutter/Solderer,Soldador/cortador,
1522,Welding Technology/Welder,Tecnología de soldado/soldador,
1523,Welding/Soldering/Brazing Machine Operator,Operador de máquinas de soldaduras,
1524,Well Drilling/Driller,Perforación de pozos/perforador,
1525,Wellhead Pumper,Técnico de bombeo de pozos,
1526,Wholesale Trade,Comercio al por mayor,
1527,"Wildlife, Fish and Wildlands Science and Management","Ciencias y gestión de fauna, flora, peces y regiones forestales","Ciencias y gestión de vida silvestre, peces y tierras silvestres"
1528,Wind Turbine Service Technician,Técnico de servicio de aerogeneradores,
1529,Wood Model Maker,Fabricante de modelos de madera,
1530,Wood Patternmaker,Creador de patrones de madera,
1531,Woodworking Machine Operator,Operador de máquinas de trabajos de madera,
1532,Work Output,Rendimiento del trabajo,
1533,Working with a team,Trabajar con un equipo,
1534,Working with technical devices,Trabajar con dispositivos técnicos,
1535,Wrist-Finger Speed,Velocidad muñeca-dedo,
1536,Writer,Escritor,
1537,Writing,Escritura,
1538,Writing letters and memos,Escribir cartas y notas,
1539,Written Comprehension,Comprensión escrita,
1540,Written Expression,Expresión escrita,
1541,Yemeni researchers pioneered a new technique in far vision today.,Los investigadores yemeníes han desarrollado hoy una nueva técnica relacionada con la vista de lejos.,
1542,Zoologist,Zoólogo,
1543,after_subsidy,Coste después del subsidio,
1544,already_enrolled,Ya estás inscrito.,
1545,application_notice,Solicitar {name},Aplicación_Aviso
1546,application_out,Solicitud enviada,
1547,automated,Automatizado,
1548,automation_risk,riesgo de automatización,
1549,bad_performance_warning,Tu rendimiento en el trabajo ha sido horrible durante {months} meses. ¡Te despedirán si no mejoras!,Tu rendimiento en el trabajo ha sido horrible durante meses. ¡Te despedirán si no mejoras!
1550,birthday_body,"Estás a {yearsLeft} años de la jubilación. A este ritmo, para entonces habrás ahorrado ${estimate}.","Estás a años de la jubilación. A este ritmo, para entonces habrás ahorrado."
1551,birthday_title,¡Feliz {age}º cumpleaños!,¡Feliz cumpleaños!
1552,consent_form_section_1,En el estudio <em>El mundo automatizado </em>queremos investigar cómo puede la gente cambiar los trabajos para evitar los efectos negativos de la automatización.,En el estudio “El mundo automatizado” queremos investigar cómo puede la gente cambiar los trabajos para evitar los efectos negativos de la automatización.
1553,consent_form_section_1_title,1. Objetivo del estudio,
1554,consent_form_section_2,"Para esto, te pedimos que juegues a un videojuego en línea que requiere tomar decisiones relacionadas con los trabajos, las habilidades y la automatización en un contexto temporalmente delimitado. La interfaz del juego puede ser ligeramente distinta para los diferentes participantes para medir los efectos de la información diferente sobre la forma en que las personas deciden jugar.","Para esto, te pedimos que juegues un videojuego en línea que requiere tomar decisiones relacionadas con los trabajos, las habilidades y la automatización en un contexto temporalmente delimitado. La interfaz del juego puede ser ligeramente distinta para los diferentes participantes para medir los efectos de la información diferente sobre la forma en que las personas deciden jugar."
1555,consent_form_section_2_title,2. Procedimiento y contenido del estudio,
1556,consent_form_section_3,"Este estudio es un proyecto de investigación del Instituto Max Planck (MPI) para el Desarrollo Humano. Los datos recogidos de forma anónima sobre cómo juegas al juego se utilizarán únicamente con fines de investigación.<br /><br />No se recogerán datos personales. Utilizamos tu dirección IP para determinar el país desde el que accedes a la página, pero no guardamos la dirección IP completa en sí misma. Si decides participar en la encuesta final, vincularemos información relativa a tu edad, género y nivel educativo a tu paso por el juego.<br /><br />Los datos del estudio pueden hacerse públicos a través de bases de datos de investigación o publicaciones científicas. Ten en cuenta que los datos de acceso público también pueden usarse con fines que van más allá de este estudio en particular.","Este estudio es un proyecto de investigación del Instituto Max Planck (MPI) para el Desarrollo Humano. Los datos recogidos de forma anónima sobre cómo juegas al juego se utilizarán únicamente con fines de investigación. No se recogerán datos personales. Utilizamos tu dirección IP para determinar el país desde el que accedes a la página, pero no guardamos la dirección IP completa en sí misma. Si decides participar en la encuesta final, vincularemos información relativa a tu edad, género y nivel educativo a tu paso por el juego. Los datos del estudio pueden hacerse públicos a través de bases de datos de investigación o publicaciones científicas. Ten en cuenta que los datos de acceso público también pueden usarse con fines que van más allá de este estudio en particular."
1557,consent_form_section_3_title,3. ¿Qué pasará con la información y los datos recogidos?,
1558,consent_form_section_4,La participación en este estudio es voluntaria. Puedes retirarte del estudio en cualquier momento antes de terminar el juego.,
1559,consent_form_section_4_title,4. La participación es voluntaria,
1560,consent_form_section_5,"El estudio <em>The Automated Life</em> supone una única partida del juego que dura aproximadamente 30 minutos y puedes jugar tantas veces como quieras.<br /><br />Haciendo clic en la casilla que aparece a continuación estás indicando que has leído y entendido las condiciones descritas anteriormente, que aceptas participar en el estudio y que das tu consentimiento a la recogida, el almacenamiento y el uso de tus datos tal y como se describe más arriba.","El estudio “El mundo automatizado” supone una única partida del juego que dura aproximadamente 30 minutos y puedes jugar tantas veces como quieras. Haciendo clic en la casilla que aparece a continuación estás indicando que has leído y entendido las condiciones descritas anteriormente, que aceptas participar en el estudio y que das tu consentimiento a la recogida, el almacenamiento y el uso de tus datos tal y como se describe más arriba."
1561,consent_form_section_5_title,5. Consentimiento,
1562,consent_form_title,Información sobre el estudio y declaración de consentimiento informado para participantes adultos,
1563,consent_label,Entiendo las condiciones y doy mi consentimiento.,
1564,consent_submit_button,Enviar,
1565,cost_in_wages,{months} salario de meses,salario de meses
1566,counterfactual,"Si no fuera por la automatización, habrías hecho ${amount} {comp} de lo que hiciste.","Si no fuera por la automatización, habrías hecho $ de lo que hiciste."
1567,current_job,trabajo actual,
1568,debt_expenses,${amount} deuda,deuda
1569,debt_outcome,Has recibido ${loans} en préstamos. Eso es ${amount} {comp} que otros jugadores.,Has recibido $ en préstamos. Eso es $ que otros jugadores.
1570,deepening_automation,Los efectos de {name} en la productividad están por todos lados.,Los efectos en la productividad están por todos lados.
1571,drop_out,Has dejado la escuela.,
1572,education_title,Educación,
1573,enroll_button,Inscribirse,
1574,facebook_share,Compartir en Facebook,
1575,fired,Te han despedido debido a tu rendimiento.,
1576,fully_educated,El sistema educativo te ha enseñado todo lo que puede.,
1577,game_over_debt,Has acumulado demasiadas deudas.,
1578,game_over_lose,No has ahorrado lo suficiente para jubilarte.,
1579,game_over_lose_share,No he podido escapar a la automatización en 🤖 El mundo automatizado 🌎.,No he podido escapar a la automatización en ¡El mundo automatizado!
1580,game_over_lose_summary_result,No lo has conseguido. {percent}El % de los jugadores tampoco lo consiguió.,No lo has conseguido. El % de los jugadores tampoco lo consiguió.
1581,game_over_notice,Fin de la partida,
1582,game_over_thanks,"Gracias por jugar a El mundo automatizado. Por favor, dedica un momento a responder a esta encuesta.","Gracias por jugar “El mundo automatizado”. Por favor, dedica un momento a responder a esta encuesta."
1583,game_over_warning,Tienes una gran deuda. Si tu deuda llega a ${amount} perderás la partida.,Tienes una gran deuda. Si tu deuda llega a $ perderás la partida.
1584,game_over_win,Has sobrevivido a la automatización y has conseguido jubilarte.,
1585,game_over_win_share,¡He escapado a la automatización en 🤖 El mundo automatizado 🌎!,¡He escapado a la automatización en El mundo automatizado!
1586,game_over_win_summary_result,Lo has conseguido. {percent}El % de los jugadores también lo consiguió.,Lo has conseguido. El % de los jugadores también lo consiguió.
1587,graduated,¡Felicidades! Te has graduado.,
1588,high,alto,
1589,high_risk_automation,riesgo alto,
1590,hint_hud,"Aquí puedes ver tu 🎂 edad, 🏦¶ ahorros, 💸 ingresos, gastos, 🎓 nivel educativo y 🛠️ trabajo actuales.<br /><br />El menú <b style='color:#fff;background:#395be5;'>Habilidades</b> te mostrará tus habilidades y el menú <b style='color:#fff;background:#395be5;'>Escuela</b> es donde puedes inscribirte en la escuela.",
1591,hint_job_graph,"Esta es la red de trabajo. Los trabajos están conectados en función de la similitud de sus habilidades. El nodo <b style='color:#fff;background:#0e55ef;'>azul oscuro</b> es tu trabajo actual. <br /><br /><b style='color:#fff;background:#4fc6ea;'>azul claro</b>Los nodos son los trabajos que puedes <b style='background:#f9ca2f;'>solicitar</b> haciendo <img src='/static/pointer.png' width='9px' /><span style='text-decoration:underline;'>clic sobre ellos</span> (la respuesta tarda {applicationMonths} meses en llegar). Tus posibilidades de ser contratado dependen de tus niveles de las habilidades pertinentes, de tu educación y del rendimiento en tu trabajo actual.<br /><br /><b style='color:#fff;background:#51728c;'>gris oscuro</b>Los trabajos son trabajos que has tenido anteriormente. Puedes volver a solicitarlos en cualquier momento.<br /><br /><img src='/static/cursor.png' width='7px' />Pon el cursor sobre un trabajo para ver las habilidades necesarias, el salario mensual, su riesgo de automatización y tus niveles actuales de habilidades.",
1592,hint_work,<b style='color:#fff;background:#ea432a;'>Las tareas del trabajo</b> se apilarán aquí. <img src='/static/pointer.png' width='9px' />Haz clic para completarlas y aumentar tu <b style='color:#fff;background:#d119e5;'>rendimiento</b> en el trabajo. Esto influirá en tus oportunidades de ser contratado en nuevos trabajos.,
1593,hired,Has sido contratado como {name}.,Has sido contratado como.
1594,how_to_play,"<p><b style='background:#f9ca2f;'>Solicita</b> un nuevo trabajo haciendo <img src='/static/pointer.png' width='9px' /><span style='text-decoration:underline;'>clic</span> sobre los nodos <b style='color:#fff;background:#4fc6ea;'>azul claro</b> de la red de trabajo. <img src='/static/cursor.png' width='7px' />Pon el cursor sobre los trabajos para aprender más sobre ellos.</p><p>Sigue el ritmo de tu <b style='color:#fff;background:#d119e5;'>rendimiento</b> poniéndote sobre (<img src='/static/pointer.png' width='9px' />haciendo <span style='text-decoration:underline;'>clic</span>) <b style='color:#fff;background:#ea432a;'>trabajo</b> en la esquina superior derecha.</p><p>Tienes gastos mensuales que se descuentan automáticamente de tus 🏦¶ ahorros. Si acumulas una deuda muy grande, el juego terminará.</p><p>Puedes ver el progreso de tu 🏦ñÔ∏è objetivo de jubilación en la esquina inferior izquierda.</p><p>Si te bloqueas o necesitas un momento, no te preocupes. Puedes <b style='color:#fff;background:#395be5;'>pausar</b> el juego siempre que quieras.</p>",
1595,how_to_play_title,Cómo jugar,
1596,important_skills,Habilidades importantes,
1597,improving_on_job,Mejorando en este trabajo,
1598,improving_skill,Mejorando la habilidad,
1599,in_school_notice,En la escuela,
1600,inflation,Tus gastos de manutención han aumentado debido a la inflación.,
1601,interest_rate,Tasa de interés,
1602,likert_0,Total desacuerdo,
1603,likert_1,Desacuerdo,
1604,likert_2,Neutro,
1605,likert_3,De acuerdo,
1606,likert_4,Totalmente de acuerdo,
1607,living_expenses,${amount} manutención,$ manutención
1608,loan_terms,"{rate}% fija, {years} años","% fija, años"
1609,loan_warning,"No puedes pagar la escuela. Si te inscribes, recibirás un préstamo para cubrir todos los gastos con los siguientes términos",
1610,low,bajo,
1611,low_risk_automation,riesgo bajo,
1612,mid_risk_automation,riesgo moderado,
1613,moderate,moderado,
1614,month_unit,mes,
1615,monthly_expenses,${amount}/mes en gastos,$ gastos del mes
1616,news_silence_note,Ocultar las próximas noticias. Seguirá habiendo notificaciones en la esquina inferior derecha.,Ocultar las próximas noticias. Las notificaciones seguirán estando en la esquina inferior derecha.
1617,news_title,Noticias de última hora,
1618,next_level,Siguiente nivel,
1619,njobs_outcome,Has tenido {nJobs} trabajos diferentes. Eso es {amount} {comp} que otros jugadores.,Has tenido trabajos diferentes. Eso es que otros jugadores.
1620,notification_history_button,Historial de notificaciones,
1621,notification_history_title,Historia,
1622,past_job,trabajo pasado,
1623,pause_button,Pausa,
1624,percent_automated,automatizado,
1625,percent_skills_automated,{percent}El % de las habilidades se han automatizado,El % de las habilidades se han automatizado
1626,performance,Rendimiento,
1627,performance_bad,Mal,
1628,performance_fantastic,Fantástico,
1629,performance_good,Bien,
1630,performance_mediocre,Mediocre,
1631,performance_terrible,Fatal,
1632,rejected,Tu solicitud de trabajo como {name} ha sido rechazada debido a tu {mainFactor}.,Tu solicitud de trabajo como ha sido rechazada debido a tu.
1633,resume_button,Reanudar,
1634,retirement_early,Jubilarse pronto,
1635,retirement_early_tip,Tener ${amount} ahorrado para retirarse temprano,Debes tener $ ahorrado para retirarse temprano
1636,retirement_progress,Progreso de jubilación,
1637,retirement_remaining,{years} años hasta la jubilación,años hasta la jubilación
1638,retirement_savings_remaining,${amount} más necesarios para la jubilación,$ más necesarios para la jubilación
1639,robot_maintenance,Mantenimiento de robot,
1640,robot_release,RoboCo saca al mercado {name}. Se distingue por {skills}.,RoboCo saca al mercado. Se distingue por.
1641,robot_release_long,"Después de años de investigación y desarrollo, RoboCo ha sacado al mercado {name}. Se distingue por {skills}. Esto afectará a todos los trabajos que impliquen esta habilidad.","Después de años de investigación y desarrollo, RoboCo ha sacado al mercado. Se distingue por. Esto afectará a todos los trabajos que impliquen esta habilidad."
1642,school_button,Ir a la escuela,
1643,school_cost,"Coste, con gastos de manutención",
1644,school_postsecondary_note,"Los títulos de educación superior no abrirán nuevas partes del gráfico de trabajo, pero facilitarán tu contratación en mejores trabajos.",
1645,school_remaining,En la escuela durante {months} meses más,En la escuela durante meses más
1646,select_program,Selecciona un programa para inscribirte,
1647,select_starting_job,Selecciona tu trabajo inicial,
1648,select_starting_job_button,Seleccionar trabajo,
1649,skills_button,Ver habilidades,
1650,skills_info,Tus habilidades mejoran automáticamente con el tiempo cuando las utilizas para tus trabajos.,
1651,start_button,Empezar,
1652,start_goal,Tu objetivo es jubilarte a los {age} con unos ahorros de ${savings}.,Tu objetivo es jubilarte a los con unos ahorros de $.
1653,start_intro,Este juego es una investigación de la tendencia laboral hacia la proliferación de la automatización. Tu trabajo inicial tiene un alto riesgo de automatización. Intenta terminar en un trabajo que esté relativamente a salvo de la automatización.,
1654,start_welcome,¡Bienvenido a El mundo automatizado!,
1655,stat_age,Edad,
1656,stat_current_job,Trabajo actual,
1657,stat_date,Fecha,
1658,stat_education,Nivel de educación,
1659,stat_savings,Ahorros,
1660,stat_wage,Salario mensual,
1661,study_program,Estudiar {name},Estudiar
1662,subsidy_note,Se te concede un subsidio a la educación que cubre {subsidy}% de tus gastos.,Se te concede un subsidio a la educación que cubre % de tus gastos.
1663,survey_age_label,Edad,
1664,survey_automation_individual_question,¿Crees que la automatización beneficiará al bienestar individual?,
1665,survey_automation_society_question,¿Crees que la automatización beneficiará económicamente a la sociedad?,
1666,survey_education_label,Nivel educativo,
1667,survey_occupation_label,Ocupación,
1668,survey_submit_button,Enviar,
1669,survey_submitted,Se han enviado tus respuestas.,
1670,twitter_share,Compartir en Twitter,
1671,unemployed_notice,Desempleado,
1672,work_button,Trabajo,
1673,years_duration,{years} años,años
1674,your_skill_level,tu nivel de habilidad,
1675,your_skills,Tus habilidades,
